1.3860E-05	-5.04
1.3880E-05	-5.04
1.3900E-05	-5.12
1.3920E-05	-5
1.3940E-05	-5.06
1.3960E-05	-5.04
1.3980E-05	-4.98
1.4000E-05	-5.06
1.4020E-05	-5.04
1.4040E-05	-5.02
1.4060E-05	-5.06
1.4080E-05	-5.06
1.4100E-05	-5
1.4120E-05	-5
1.4140E-05	-5.02
1.4160E-05	-5.04
1.4180E-05	-5.06
1.4200E-05	-5.02
1.4220E-05	-5.02
1.4240E-05	-5.04
1.4260E-05	-5.02
1.4280E-05	-5
1.4300E-05	-5.04
1.4320E-05	-5
1.4340E-05	-5.02
1.4360E-05	-5.02
1.4380E-05	-5.06
1.4400E-05	-5.02
1.4420E-05	-5
1.4440E-05	-4.98
1.4460E-05	-5
1.4480E-05	-4.98
1.4500E-05	-5.02
1.4520E-05	-5.02
1.4540E-05	-4.98
1.4560E-05	-4.98
1.4580E-05	-5.02
1.4600E-05	-4.98
1.4620E-05	-4.96
1.4640E-05	-4.96
1.4660E-05	-5.04
1.4680E-05	-4.98
1.4700E-05	-5.02
1.4720E-05	-4.92
1.4740E-05	-5
1.4760E-05	-4.98
1.4780E-05	-4.92
1.4800E-05	-4.96
1.4820E-05	-4.98
1.4840E-05	-5
1.4860E-05	-4.96
1.4880E-05	-5.02
1.4900E-05	-4.98
1.4920E-05	-4.92
1.4940E-05	-4.94
1.4960E-05	-5
1.4980E-05	-5
1.5000E-05	-5
1.5020E-05	-4.96
1.5040E-05	-5
1.5060E-05	-4.96
1.5080E-05	-4.96
1.5100E-05	-4.98
1.5120E-05	-5.02
1.5140E-05	-4.96
1.5160E-05	-4.98
1.5180E-05	-4.96
1.5200E-05	-5.02
1.5220E-05	-5.02
1.5240E-05	-5
1.5260E-05	-5.02
1.5280E-05	-5.02
1.5300E-05	-5
1.5320E-05	-4.96
1.5340E-05	-4.98
1.5360E-05	-5.02
1.5380E-05	-5.02
1.5400E-05	-5.02
1.5420E-05	-5.02
1.5440E-05	-4.98
1.5460E-05	-4.94
1.5480E-05	-5.02
1.5500E-05	-4.96
1.5520E-05	-5
1.5540E-05	-4.98
1.5560E-05	-4.98
1.5580E-05	-5.02
1.5600E-05	-4.96
1.5620E-05	-5.02
1.5640E-05	-5.02
1.5660E-05	-5
1.5680E-05	-4.98
1.5700E-05	-5
1.5720E-05	-5
1.5740E-05	-4.96
1.5760E-05	-5
1.5780E-05	-5
1.5800E-05	-5.08
1.5820E-05	-5
1.5840E-05	-5.02
1.5860E-05	-4.96
1.5880E-05	-5.02
1.5900E-05	-4.98
1.5920E-05	-5
1.5940E-05	-5
1.5960E-05	-5
1.5980E-05	-4.98
1.6000E-05	-4.98
1.6020E-05	-4.98
1.6040E-05	-5
1.6060E-05	-5.02
1.6080E-05	-5.02
1.6100E-05	-4.98
1.6120E-05	-4.96
1.6140E-05	-4.96
1.6160E-05	-4.96
1.6180E-05	-4.96
1.6200E-05	-4.98
1.6220E-05	-4.98
1.6240E-05	-4.96
1.6260E-05	-4.94
1.6280E-05	-4.98
1.6300E-05	-4.98
1.6320E-05	-4.98
1.6340E-05	-4.96
1.6360E-05	-4.9
1.6380E-05	-4.96
1.6400E-05	-4.96
1.6420E-05	-4.96
1.6440E-05	-4.96
1.6460E-05	-4.96
1.6480E-05	-4.94
1.6500E-05	-4.92
1.6520E-05	-4.94
1.6540E-05	-4.9
1.6560E-05	-4.98
1.6580E-05	-4.88
1.6600E-05	-4.9
1.6620E-05	-4.84
1.6640E-05	-4.86
1.6660E-05	-4.92
1.6680E-05	-4.92
1.6700E-05	-4.9
1.6720E-05	-4.88
1.6740E-05	-4.88
1.6760E-05	-4.88
1.6780E-05	-4.86
1.6800E-05	-4.82
1.6820E-05	-4.86
1.6840E-05	-4.9
1.6860E-05	-4.74
1.6880E-05	-4.82
1.6900E-05	-4.86
1.6920E-05	-4.82
1.6940E-05	-4.78
1.6960E-05	-4.8
1.6980E-05	-4.8
1.7000E-05	-4.76
1.7020E-05	-4.84
1.7040E-05	-4.74
1.7060E-05	-4.66
1.7080E-05	-4.7
1.7100E-05	-4.72
1.7120E-05	-4.7
1.7140E-05	-4.66
1.7160E-05	-4.64
1.7180E-05	-4.54
1.7200E-05	-4.58
1.7220E-05	-4.64
1.7240E-05	-4.48
1.7260E-05	-4.5
1.7280E-05	-4.48
1.7300E-05	-4.48
1.7320E-05	-4.44
1.7340E-05	-4.4
1.7360E-05	-4.42
1.7380E-05	-4.42
1.7400E-05	-4.34
1.7420E-05	-4.32
1.7440E-05	-4.3
1.7460E-05	-4.26
1.7480E-05	-4.22
1.7500E-05	-4.18
1.7520E-05	-4.1
1.7540E-05	-4.16
1.7560E-05	-4.1
1.7580E-05	-4.1
1.7600E-05	-4.02
1.7620E-05	-4
1.7640E-05	-3.96
1.7660E-05	-3.96
1.7680E-05	-3.86
1.7700E-05	-3.9
1.7720E-05	-3.86
1.7740E-05	-3.82
1.7760E-05	-3.76
1.7780E-05	-3.76
1.7800E-05	-3.72
1.7820E-05	-3.66
1.7840E-05	-3.62
1.7860E-05	-3.64
1.7880E-05	-3.54
1.7900E-05	-3.5
1.7920E-05	-3.44
1.7940E-05	-3.44
1.7960E-05	-3.38
1.7980E-05	-3.36
1.8000E-05	-3.38
1.8020E-05	-3.22
1.8040E-05	-3.26
1.8060E-05	-3.2
1.8080E-05	-3.16
1.8100E-05	-3.1
1.8120E-05	-3.1
1.8140E-05	-3.02
1.8160E-05	-2.96
1.8180E-05	-2.94
1.8200E-05	-2.88
1.8220E-05	-2.88
1.8240E-05	-2.8
1.8260E-05	-2.82
1.8280E-05	-2.72
1.8300E-05	-2.68
1.8320E-05	-2.64
1.8340E-05	-2.64
1.8360E-05	-2.58
1.8380E-05	-2.52
1.8400E-05	-2.46
1.8420E-05	-2.5
1.8440E-05	-2.4
1.8460E-05	-2.34
1.8480E-05	-2.34
1.8500E-05	-2.28
1.8520E-05	-2.22
1.8540E-05	-2.18
1.8560E-05	-2.16
1.8580E-05	-2.1
1.8600E-05	-2.1
1.8620E-05	-2.06
1.8640E-05	-1.94
1.8660E-05	-1.94
1.8680E-05	-1.82
1.8700E-05	-1.8
1.8720E-05	-1.82
1.8740E-05	-1.76
1.8760E-05	-1.76
1.8780E-05	-1.7
1.8800E-05	-1.62
1.8820E-05	-1.58
1.8840E-05	-1.56
1.8860E-05	-1.5
1.8880E-05	-1.54
1.8900E-05	-1.46
1.8920E-05	-1.46
1.8940E-05	-1.4
1.8960E-05	-1.4
1.8980E-05	-1.34
1.9000E-05	-1.26
1.9020E-05	-1.26
1.9040E-05	-1.22
1.9060E-05	-1.16
1.9080E-05	-1.18
1.9100E-05	-1.14
1.9120E-05	-1.08
1.9140E-05	-1.1
1.9160E-05	-1.1
1.9180E-05	-1.08
1.9200E-05	-1.06
1.9220E-05	-1
1.9240E-05	-0.98
1.9260E-05	-0.98
1.9280E-05	-0.88
1.9300E-05	-0.9
1.9320E-05	-0.9
1.9340E-05	-0.86
1.9360E-05	-0.86
1.9380E-05	-0.84
1.9400E-05	-0.86
1.9420E-05	-0.86
1.9440E-05	-0.76
1.9460E-05	-0.82
1.9480E-05	-0.8
1.9500E-05	-0.78
1.9520E-05	-0.78
1.9540E-05	-0.78
1.9560E-05	-0.76
1.9580E-05	-0.76
1.9600E-05	-0.74
1.9620E-05	-0.74
1.9640E-05	-0.7
1.9660E-05	-0.72
1.9680E-05	-0.74
1.9700E-05	-0.72
1.9720E-05	-0.68
1.9740E-05	-0.7
1.9760E-05	-0.68
1.9780E-05	-0.64
1.9800E-05	-0.68
1.9820E-05	-0.66
1.9840E-05	-0.66
1.9860E-05	-0.62
1.9880E-05	-0.64
1.9900E-05	-0.64
1.9920E-05	-0.66
1.9940E-05	-0.66
1.9960E-05	-0.62
1.9980E-05	-0.64
2.0000E-05	-0.64
2.0020E-05	-0.64
2.0040E-05	-0.62
2.0060E-05	-0.62
2.0080E-05	-0.58
2.0100E-05	-0.62
2.0120E-05	-0.66
2.0140E-05	-0.66
2.0160E-05	-0.6
2.0180E-05	-0.62
2.0200E-05	-0.6
2.0220E-05	-0.6
2.0240E-05	-0.66
2.0260E-05	-0.6
2.0280E-05	-0.64
2.0300E-05	-0.58
2.0320E-05	-0.58
2.0340E-05	-0.62
2.0360E-05	-0.56
2.0380E-05	-0.56
2.0400E-05	-0.54
2.0420E-05	-0.54
2.0440E-05	-0.54
2.0460E-05	-0.56
2.0480E-05	-0.48
2.0500E-05	-0.54
2.0520E-05	-0.48
2.0540E-05	-0.48
2.0560E-05	-0.48
2.0580E-05	-0.54
2.0600E-05	-0.52
2.0620E-05	-0.54
2.0640E-05	-0.54
2.0660E-05	-0.5
2.0680E-05	-0.46
2.0700E-05	-0.46
2.0720E-05	-0.42
2.0740E-05	-0.44
2.0760E-05	-0.48
2.0780E-05	-0.42
2.0800E-05	-0.46
2.0820E-05	-0.46
2.0840E-05	-0.4
2.0860E-05	-0.38
2.0880E-05	-0.4
2.0900E-05	-0.36
2.0920E-05	-0.32
2.0940E-05	-0.36
2.0960E-05	-0.36
2.0980E-05	-0.32
2.1000E-05	-0.3
2.1020E-05	-0.38
2.1040E-05	-0.34
2.1060E-05	-0.34
2.1080E-05	-0.32
2.1100E-05	-0.3
2.1120E-05	-0.3
2.1140E-05	-0.32
2.1160E-05	-0.3
2.1180E-05	-0.28
2.1200E-05	-0.36
2.1220E-05	-0.28
2.1240E-05	-0.22
2.1260E-05	-0.24
2.1280E-05	-0.28
2.1300E-05	-0.28
2.1320E-05	-0.24
2.1340E-05	-0.28
2.1360E-05	-0.24
2.1380E-05	-0.22
2.1400E-05	-0.24
2.1420E-05	-0.2
2.1440E-05	-0.28
2.1460E-05	-0.3
2.1480E-05	-0.22
2.1500E-05	-0.24
2.1520E-05	-0.3
2.1540E-05	-0.24
2.1560E-05	-0.2
2.1580E-05	-0.26
2.1600E-05	-0.22
2.1620E-05	-0.28
2.1640E-05	-0.24
2.1660E-05	-0.2
2.1680E-05	-0.24
2.1700E-05	-0.2
2.1720E-05	-0.22
2.1740E-05	-0.22
2.1760E-05	-0.24
2.1780E-05	-0.2
2.1800E-05	-0.22
2.1820E-05	-0.26
2.1840E-05	-0.26
2.1860E-05	-0.2
2.1880E-05	-0.26
2.1900E-05	-0.26
2.1920E-05	-0.22
2.1940E-05	-0.24
2.1960E-05	-0.16
2.1980E-05	-0.18
2.2000E-05	-0.22
2.2020E-05	-0.22
2.2040E-05	-0.22
2.2060E-05	-0.24
2.2080E-05	-0.18
2.2100E-05	-0.26
2.2120E-05	-0.18
2.2140E-05	-0.22
2.2160E-05	-0.24
2.2180E-05	-0.22
2.2200E-05	-0.24
2.2220E-05	-0.26
2.2240E-05	-0.26
2.2260E-05	-0.22
2.2280E-05	-0.2
2.2300E-05	-0.24
2.2320E-05	-0.2
2.2340E-05	-0.24
2.2360E-05	-0.26
2.2380E-05	-0.24
2.2400E-05	-0.24
2.2420E-05	-0.22
2.2440E-05	-0.24
2.2460E-05	-0.26
2.2480E-05	-0.22
2.2500E-05	-0.24
2.2520E-05	-0.26
2.2540E-05	-0.26
2.2560E-05	-0.24
2.2580E-05	-0.28
2.2600E-05	-0.32
2.2620E-05	-0.28
2.2640E-05	-0.2
2.2660E-05	-0.28
2.2680E-05	-0.28
2.2700E-05	-0.32
2.2720E-05	-0.3
2.2740E-05	-0.28
2.2760E-05	-0.24
2.2780E-05	-0.3
2.2800E-05	-0.28
2.2820E-05	-0.26
2.2840E-05	-0.3
2.2860E-05	-0.24
2.2880E-05	-0.32
2.2900E-05	-0.3
2.2920E-05	-0.3
2.2940E-05	-0.34
2.2960E-05	-0.32
2.2980E-05	-0.3
2.3000E-05	-0.28
2.3020E-05	-0.28
2.3040E-05	-0.26
2.3060E-05	-0.34
2.3080E-05	-0.36
2.3100E-05	-0.3
2.3120E-05	-0.34
2.3140E-05	-0.38
2.3160E-05	-0.32
2.3180E-05	-0.32
2.3200E-05	-0.26
2.3220E-05	-0.32
2.3240E-05	-0.32
2.3260E-05	-0.3
2.3280E-05	-0.32
2.3300E-05	-0.34
2.3320E-05	-0.28
2.3340E-05	-0.26
2.3360E-05	-0.3
2.3380E-05	-0.36
2.3400E-05	-0.3
2.3420E-05	-0.28
2.3440E-05	-0.28
2.3460E-05	-0.32
2.3480E-05	-0.3
2.3500E-05	-0.28
2.3520E-05	-0.26
2.3540E-05	-0.28
2.3560E-05	-0.24
2.3580E-05	-0.34
2.3600E-05	-0.22
2.3620E-05	-0.2
2.3640E-05	-0.24
2.3660E-05	-0.26
2.3680E-05	-0.2
2.3700E-05	-0.2
2.3720E-05	-0.2
2.3740E-05	-0.2
2.3760E-05	-0.2
2.3780E-05	-0.16
2.3800E-05	-0.26
2.3820E-05	-0.2
2.3840E-05	-0.16
2.3860E-05	-0.2
2.3880E-05	-0.1
2.3900E-05	-0.18
2.3920E-05	-0.16
2.3940E-05	-0.16
2.3960E-05	-0.16
2.3980E-05	-0.18
2.4000E-05	-0.16
2.4020E-05	-0.06
2.4040E-05	-0.12
2.4060E-05	-0.12
2.4080E-05	-0.14
2.4100E-05	-0.06
2.4120E-05	-0.14
2.4140E-05	-0.08
2.4160E-05	-0.06
2.4180E-05	-0.1
2.4200E-05	-0.08
2.4220E-05	-0.06
2.4240E-05	-0.08
2.4260E-05	-0.12
2.4280E-05	-0.08
2.4300E-05	-0.1
2.4320E-05	-0.06
2.4340E-05	-0.08
2.4360E-05	-0.06
2.4380E-05	-0.14
2.4400E-05	-0.08
2.4420E-05	-0.04
2.4440E-05	-0.04
2.4460E-05	-0.06
2.4480E-05	-0.04
2.4500E-05	-0.12
2.4520E-05	-0.06
2.4540E-05	-0.08
2.4560E-05	-0.08
2.4580E-05	-0.06
2.4600E-05	-0.08
2.4620E-05	-0.06
2.4640E-05	-0.02
2.4660E-05	-0.06
2.4680E-05	-0.02
2.4700E-05	-0.04
2.4720E-05	-0.04
2.4740E-05	-0.08
2.4760E-05	-0.04
2.4780E-05	-0.08
2.4800E-05	-0.08
2.4820E-05	-0.04
2.4840E-05	-0.04
2.4860E-05	-0.08
2.4880E-05	-0.12
2.4900E-05	-0.08
2.4920E-05	-0.1
2.4940E-05	-0.04
2.4960E-05	-0.02
2.4980E-05	-0.08
2.5000E-05	-0.14
2.5020E-05	-0.08
2.5040E-05	-0.14
2.5060E-05	-0.12
2.5080E-05	-0.1
2.5100E-05	-0.1
2.5120E-05	-0.06
2.5140E-05	-0.04
2.5160E-05	-0.12
2.5180E-05	-0.04
2.5200E-05	0
2.5220E-05	-0.08
2.5240E-05	-0.02
2.5260E-05	-0.1
2.5280E-05	-0.04
2.5300E-05	-0.12
2.5320E-05	-0.06
2.5340E-05	-0.02
2.5360E-05	-0.08
2.5380E-05	-0.02
2.5400E-05	-0.04
2.5420E-05	-0.04
2.5440E-05	-0.08
2.5460E-05	-0.02
2.5480E-05	-0.04
2.5500E-05	-0.02
2.5520E-05	-0.08
2.5540E-05	-0.08
2.5560E-05	-0.06
2.5580E-05	-0.06
2.5600E-05	0
2.5620E-05	-0.06
2.5640E-05	0
2.5660E-05	-0.02
2.5680E-05	0.02
2.5700E-05	0
2.5720E-05	-0.06
2.5740E-05	0
2.5760E-05	-0.02
2.5780E-05	-0.04
2.5800E-05	-0.04
2.5820E-05	-0.02
2.5840E-05	-0.02
2.5860E-05	-0.02
2.5880E-05	0.02
2.5900E-05	0.06
2.5920E-05	-0.04
2.5940E-05	-0.04
2.5960E-05	0.04
2.5980E-05	0.02
2.6000E-05	0.04
2.6020E-05	-0.02
2.6040E-05	0.06
2.6060E-05	0
2.6080E-05	0.06
2.6100E-05	0.04
2.6120E-05	0.06
2.6140E-05	0.04
2.6160E-05	0.08
2.6180E-05	0.02
2.6200E-05	0.06
2.6220E-05	0.04
2.6240E-05	0.1
2.6260E-05	0.1
2.6280E-05	0.06
2.6300E-05	0.04
2.6320E-05	0.06
2.6340E-05	0.04
2.6360E-05	0.04
2.6380E-05	0.04
2.6400E-05	0.04
2.6420E-05	0.04
2.6440E-05	0.08
2.6460E-05	0.04
2.6480E-05	0.1
2.6500E-05	0.06
2.6520E-05	0.06
2.6540E-05	0.02
2.6560E-05	0.06
2.6580E-05	0.08
2.6600E-05	0.08
2.6620E-05	0.02
2.6640E-05	0.08
2.6660E-05	0.06
2.6680E-05	0.04
2.6700E-05	0.1
2.6720E-05	0.04
2.6740E-05	0.06
2.6760E-05	0.04
2.6780E-05	0.1
2.6800E-05	0.06
2.6820E-05	0
2.6840E-05	0.1
2.6860E-05	-0.02
2.6880E-05	0
2.6900E-05	0.04
2.6920E-05	0.04
2.6940E-05	-0.04
2.6960E-05	0
2.6980E-05	0
2.7000E-05	-0.02
2.7020E-05	0
2.7040E-05	0
2.7060E-05	-0.04
2.7080E-05	-0.08
2.7100E-05	0
2.7120E-05	-0.04
2.7140E-05	-0.1
2.7160E-05	-0.08
2.7180E-05	-0.12
2.7200E-05	-0.06
2.7220E-05	-0.06
2.7240E-05	-0.16
2.7260E-05	-0.16
2.7280E-05	-0.16
2.7300E-05	-0.12
2.7320E-05	-0.18
2.7340E-05	-0.16
2.7360E-05	-0.18
2.7380E-05	-0.2
2.7400E-05	-0.2
2.7420E-05	-0.28
2.7440E-05	-0.22
2.7460E-05	-0.22
2.7480E-05	-0.24
2.7500E-05	-0.3
2.7520E-05	-0.32
2.7540E-05	-0.32
2.7560E-05	-0.3
2.7580E-05	-0.36
2.7600E-05	-0.36
2.7620E-05	-0.36
2.7640E-05	-0.3
2.7660E-05	-0.38
2.7680E-05	-0.38
2.7700E-05	-0.36
2.7720E-05	-0.42
2.7740E-05	-0.42
2.7760E-05	-0.38
2.7780E-05	-0.42
2.7800E-05	-0.48
2.7820E-05	-0.44
2.7840E-05	-0.44
2.7860E-05	-0.44
2.7880E-05	-0.42
2.7900E-05	-0.48
2.7920E-05	-0.46
2.7940E-05	-0.44
2.7960E-05	-0.54
2.7980E-05	-0.52
2.8000E-05	-0.5
2.8020E-05	-0.46
2.8040E-05	-0.46
2.8060E-05	-0.52
2.8080E-05	-0.5
2.8100E-05	-0.52
2.8120E-05	-0.52
2.8140E-05	-0.48
2.8160E-05	-0.52
2.8180E-05	-0.56
2.8200E-05	-0.52
2.8220E-05	-0.52
2.8240E-05	-0.56
2.8260E-05	-0.5
2.8280E-05	-0.56
2.8300E-05	-0.54
2.8320E-05	-0.48
2.8340E-05	-0.54
2.8360E-05	-0.56
2.8380E-05	-0.52
2.8400E-05	-0.54
2.8420E-05	-0.54
2.8440E-05	-0.52
2.8460E-05	-0.48
2.8480E-05	-0.46
2.8500E-05	-0.48
2.8520E-05	-0.5
2.8540E-05	-0.56
2.8560E-05	-0.44
2.8580E-05	-0.46
2.8600E-05	-0.5
2.8620E-05	-0.5
2.8640E-05	-0.5
2.8660E-05	-0.46
2.8680E-05	-0.44
2.8700E-05	-0.48
2.8720E-05	-0.5
2.8740E-05	-0.46
2.8760E-05	-0.48
2.8780E-05	-0.54
2.8800E-05	-0.44
2.8820E-05	-0.46
2.8840E-05	-0.44
2.8860E-05	-0.44
2.8880E-05	-0.46
2.8900E-05	-0.46
2.8920E-05	-0.46
2.8940E-05	-0.52
2.8960E-05	-0.44
2.8980E-05	-0.46
2.9000E-05	-0.48
2.9020E-05	-0.46
2.9040E-05	-0.44
2.9060E-05	-0.46
2.9080E-05	-0.42
2.9100E-05	-0.44
2.9120E-05	-0.48
2.9140E-05	-0.44
2.9160E-05	-0.42
2.9180E-05	-0.4
2.9200E-05	-0.44
2.9220E-05	-0.4
2.9240E-05	-0.36
2.9260E-05	-0.42
2.9280E-05	-0.4
2.9300E-05	-0.38
2.9320E-05	-0.42
2.9340E-05	-0.4
2.9360E-05	-0.4
2.9380E-05	-0.4
2.9400E-05	-0.38
2.9420E-05	-0.4
2.9440E-05	-0.36
2.9460E-05	-0.38
2.9480E-05	-0.32
2.9500E-05	-0.36
2.9520E-05	-0.36
2.9540E-05	-0.34
2.9560E-05	-0.28
2.9580E-05	-0.34
2.9600E-05	-0.36
2.9620E-05	-0.34
2.9640E-05	-0.3
2.9660E-05	-0.28
2.9680E-05	-0.28
2.9700E-05	-0.3
2.9720E-05	-0.38
2.9740E-05	-0.3
2.9760E-05	-0.28
2.9780E-05	-0.28
2.9800E-05	-0.26
2.9820E-05	-0.24
2.9840E-05	-0.26
2.9860E-05	-0.24
2.9880E-05	-0.3
2.9900E-05	-0.24
2.9920E-05	-0.24
2.9940E-05	-0.26
2.9960E-05	-0.28
2.9980E-05	-0.2
3.0000E-05	-0.3
3.0020E-05	-0.24
3.0040E-05	-0.26
3.0060E-05	-0.2
3.0080E-05	-0.18
3.0100E-05	-0.22
3.0120E-05	-0.2
3.0140E-05	-0.24
3.0160E-05	-0.2
3.0180E-05	-0.2
3.0200E-05	-0.24
3.0220E-05	-0.14
3.0240E-05	-0.2
3.0260E-05	-0.18
3.0280E-05	-0.18
3.0300E-05	-0.16
3.0320E-05	-0.18
3.0340E-05	-0.18
3.0360E-05	-0.12
3.0380E-05	-0.2
3.0400E-05	-0.14
3.0420E-05	-0.18
3.0440E-05	-0.2
3.0460E-05	-0.14
3.0480E-05	-0.16
3.0500E-05	-0.18
3.0520E-05	-0.2
3.0540E-05	-0.12
3.0560E-05	-0.16
3.0580E-05	-0.1
3.0600E-05	-0.12
3.0620E-05	-0.14
3.0640E-05	-0.12
3.0660E-05	-0.2
3.0680E-05	-0.14
3.0700E-05	-0.14
3.0720E-05	-0.1
3.0740E-05	-0.14
3.0760E-05	-0.18
3.0780E-05	-0.16
3.0800E-05	-0.18
3.0820E-05	-0.16
3.0840E-05	-0.16
3.0860E-05	-0.18
3.0880E-05	-0.1
3.0900E-05	-0.16
3.0920E-05	-0.14
3.0940E-05	-0.1
3.0960E-05	-0.14
3.0980E-05	-0.08
3.1000E-05	-0.1
3.1020E-05	-0.12
3.1040E-05	-0.14
3.1060E-05	-0.18
3.1080E-05	-0.12
3.1100E-05	-0.14
3.1120E-05	-0.1
3.1140E-05	-0.12
3.1160E-05	-0.12
3.1180E-05	-0.12
3.1200E-05	-0.08
3.1220E-05	-0.08
3.1240E-05	-0.06
3.1260E-05	-0.1
3.1280E-05	-0.12
3.1300E-05	-0.1
3.1320E-05	-0.08
3.1340E-05	-0.08
3.1360E-05	-0.12
3.1380E-05	-0.08
3.1400E-05	-0.08
3.1420E-05	-0.08
3.1440E-05	-0.06
3.1460E-05	-0.06
3.1480E-05	-0.1
3.1500E-05	-0.06
3.1520E-05	-0.16
3.1540E-05	-0.08
3.1560E-05	-0.12
3.1580E-05	-0.06
3.1600E-05	-0.04
3.1620E-05	-0.06
3.1640E-05	-0.06
3.1660E-05	-0.06
3.1680E-05	-0.1
3.1700E-05	-0.04
3.1720E-05	-0.1
3.1740E-05	-0.02
3.1760E-05	-0.08
3.1780E-05	-0.04
3.1800E-05	-0.02
3.1820E-05	-0.04
3.1840E-05	-0.06
3.1860E-05	-0.1
3.1880E-05	0
3.1900E-05	0
3.1920E-05	-0.02
3.1940E-05	-0.02
3.1960E-05	-0.06
3.1980E-05	0
3.2000E-05	-0.02
3.2020E-05	0
3.2040E-05	-0.04
3.2060E-05	-0.04
3.2080E-05	-0.06
3.2100E-05	-0.02
3.2120E-05	-0.04
3.2140E-05	-0.02
3.2160E-05	0
3.2180E-05	-0.06
3.2200E-05	-0.02
3.2220E-05	-0.04
3.2240E-05	0
3.2260E-05	-0.04
3.2280E-05	-0.04
3.2300E-05	-0.06
3.2320E-05	0.04
3.2340E-05	-0.02
3.2360E-05	0.08
3.2380E-05	0.04
3.2400E-05	-0.02
3.2420E-05	0.02
3.2440E-05	0
3.2460E-05	-0.02
3.2480E-05	-0.06
3.2500E-05	-0.06
3.2520E-05	0.02
3.2540E-05	-0.02
3.2560E-05	0.04
3.2580E-05	-0.02
3.2600E-05	0
3.2620E-05	0.04
3.2640E-05	-0.02
3.2660E-05	0
3.2680E-05	-0.02
3.2700E-05	0.06
3.2720E-05	-0.02
3.2740E-05	0
3.2760E-05	0
3.2780E-05	0
3.2800E-05	-0.06
3.2820E-05	-0.02
3.2840E-05	0.06
3.2860E-05	0
3.2880E-05	0.02
3.2900E-05	0.02
3.2920E-05	0
3.2940E-05	0
3.2960E-05	-0.02
3.2980E-05	0.02
3.3000E-05	0.02
3.3020E-05	0.04
3.3040E-05	0.04
3.3060E-05	0
3.3080E-05	-0.02
3.3100E-05	-0.04
3.3120E-05	0
3.3140E-05	0
3.3160E-05	0.04
3.3180E-05	-0.02
3.3200E-05	0.1
3.3220E-05	0.02
3.3240E-05	0.06
3.3260E-05	0.04
3.3280E-05	0.04
3.3300E-05	0.12
3.3320E-05	0.06
3.3340E-05	0.06
3.3360E-05	0
3.3380E-05	-0.02
3.3400E-05	0.04
3.3420E-05	0.08
3.3440E-05	0.02
3.3460E-05	0.02
3.3480E-05	0
3.3500E-05	0.04
3.3520E-05	0.06
3.3540E-05	0.02
3.3560E-05	0.06
3.3580E-05	0.02
3.3600E-05	0.06
3.3620E-05	0.08
3.3640E-05	0.06
3.3660E-05	0.04
3.3680E-05	0.06
3.3700E-05	0.06
3.3720E-05	0.08
3.3740E-05	0.1
3.3760E-05	0.08
3.3780E-05	0.04
3.3800E-05	0.08
3.3820E-05	0.12
3.3840E-05	0.04
3.3860E-05	0.1
3.3880E-05	0.06
3.3900E-05	0.02
3.3920E-05	0.06
3.3940E-05	0.12
3.3960E-05	0.08
3.3980E-05	0.08
3.4000E-05	0.08
3.4020E-05	0.06
3.4040E-05	0.08
3.4060E-05	0.08
3.4080E-05	0.1
3.4100E-05	0.06
3.4120E-05	0.1
3.4140E-05	0.12
3.4160E-05	0.1
3.4180E-05	0.12
3.4200E-05	0.12
3.4220E-05	0.12
3.4240E-05	0.12
3.4260E-05	0.08
3.4280E-05	0.1
3.4300E-05	0.14
3.4320E-05	0.1
3.4340E-05	0.08
3.4360E-05	0.12
3.4380E-05	0.12
3.4400E-05	0.08
3.4420E-05	0.1
3.4440E-05	0.1
3.4460E-05	0.08
3.4480E-05	0.14
3.4500E-05	0.1
3.4520E-05	0.14
3.4540E-05	0.12
3.4560E-05	0.1
3.4580E-05	0.12
3.4600E-05	0.14
3.4620E-05	0.14
3.4640E-05	0.14
3.4660E-05	0.12
3.4680E-05	0.18
3.4700E-05	0.1
3.4720E-05	0.18
3.4740E-05	0.16
3.4760E-05	0.12
3.4780E-05	0.12
3.4800E-05	0.1
3.4820E-05	0.14
3.4840E-05	0.12
3.4860E-05	0.12
3.4880E-05	0.18
3.4900E-05	0.16
3.4920E-05	0.16
3.4940E-05	0.14
3.4960E-05	0.14
3.4980E-05	0.16
3.5000E-05	0.16
3.5020E-05	0.18
3.5040E-05	0.14
3.5060E-05	0.14
3.5080E-05	0.14
3.5100E-05	0.2
3.5120E-05	0.16
3.5140E-05	0.16
3.5160E-05	0.16
3.5180E-05	0.2
3.5200E-05	0.14
3.5220E-05	0.22
3.5240E-05	0.16
3.5260E-05	0.12
3.5280E-05	0.14
3.5300E-05	0.18
3.5320E-05	0.18
3.5340E-05	0.2
3.5360E-05	0.14
3.5380E-05	0.2
3.5400E-05	0.18
3.5420E-05	0.2
3.5440E-05	0.16
3.5460E-05	0.18
3.5480E-05	0.16
3.5500E-05	0.2
3.5520E-05	0.14
3.5540E-05	0.24
3.5560E-05	0.18
3.5580E-05	0.2
3.5600E-05	0.14
3.5620E-05	0.22
3.5640E-05	0.14
3.5660E-05	0.22
3.5680E-05	0.26
3.5700E-05	0.18
3.5720E-05	0.2
3.5740E-05	0.18
3.5760E-05	0.22
3.5780E-05	0.16
3.5800E-05	0.18
3.5820E-05	0.18
3.5840E-05	0.2
3.5860E-05	0.2
3.5880E-05	0.16
3.5900E-05	0.18
3.5920E-05	0.2
